D0,D1,D2,D3,D4,D5,D6,D7
1.9261107,-0.9982628,0.788654,0.31926128,-0.6732076,-1.2970154,-0.006873749,-0.7491882
2.2997217,-1.1538492,1.5963552,0.45747802,-0.23189047,2.0962648,-0.89015603,1.2069597
0.43852317,0.6594914,0.6658133,0.46610048,-0.08971615,-1.1682436,-1.4022568,-2.1391153
2.9924498,0.7306488,-1.3191991,-0.23159537,0.7709038,1.6918663,0.0966236,-0.89764816
1.9893486,-0.3114239,0.66534597,-0.81537616,0.3458634,-1.2076665,0.7321314,-2.2283401
-0.6374321,0.49460334,-3.2660792,0.99863887,-0.36959824,0.43171573,-0.025735639,0.16927274
0.9290603,0.018225,0.73215985,-1.074249,-0.109058924,-0.15226534,-0.5946358,-0.754247
1.5572133,-0.51560503,-0.98687476,-0.26122183,-1.8645898,-1.8996654,0.52203876,-1.8411262
0.70336795,-0.5830578,0.9394482,1.0156667,0.48544753,0.14834124,-0.51919687,-0.13792704
-0.5210577,0.16697107,-1.1622336,1.4297568,-1.2790622,-1.2270513,1.6823746,-1.0594156
-0.8695797,1.250646,-2.3261409,-1.9726312,0.32552898,-1.0283431,0.46818835,0.9254081
1.4844668,1.6180776,0.5338778,-0.38668814,-1.6770935,-0.08245406,-1.0925462,-0.505304
-0.9527027,0.2011572,-0.9026297,0.7179165,1.4705256,0.07541955,0.6106581,0.8785968
1.2788596,-0.413063,-1.7382274,0.66501355,2.2168083,-0.3412331,0.2381126,-0.97108895
-2.4183488,-0.4560495,0.12953721,0.61035323,1.1853558,2.0911906,1.0644358,-1.609808
1.0283289,-0.2818195,-1.1910577,-2.265754,0.63082117,1.0669807,-2.1517074,0.12257019
-1.0858366,-2.139264,-0.9751552,0.441546,0.013890071,-0.48473445,-1.8554765,0.6913864
-0.78076035,1.5809724,0.7267322,-2.0939775,0.011281153,0.23749124,-0.3212878,-2.505304
0.28521073,0.48253703,0.15208942,0.1769096,0.5940385,-1.554566,-1.038209,0.38194868
0.11669244,1.3048916,0.8286876,-2.3714986,-1.8072953,-0.35991448,-0.73174924,-1.6090598
1.2190397,0.44657075,-0.69540644,-1.2839572,0.38473544,-0.31319156,1.0488794,-2.4221623
-1.1186204,0.24530964,0.56039006,-0.073669836,0.23758762,0.21626738,0.33986354,-1.3775804
-0.46271312,1.0536615,1.2440088,1.7261438,-2.3628998,0.3462916,-1.0571581,0.9773722
0.74527985,1.1116292,-0.39066762,-2.730875,-1.3265765,-0.25653976,1.0598774,-0.22940907
-1.6109762,1.9882784,-0.5498711,0.8776257,0.10677683,1.4252412,-1.426889,0.56536365
0.727101,-0.061946407,1.3094964,0.9338604,0.9189917,0.7517053,2.134157,1.1304679
-0.5117825,0.6411512,-0.05014518,0.98953044,-1.1741081,0.55259824,-1.3947097,-0.71330214
1.6395903,1.0487936,-2.4898465,-1.263279,-0.6180929,-0.56216,0.22603661,-0.7515577
-0.8405932,1.1495577,0.5922611,-0.061465338,-0.20932654,-0.45842502,0.6752197,0.01611951
-1.5302877,0.6524479,1.7167866,-1.4520102,-0.18441872,1.3606507,-0.19726971,-3.3291533
0.02972591,-0.46654445,-1.7788403,0.10190639,1.3475671,-0.7821883,-0.73210245,-0.2567802
1.6045251,-2.0765693,0.2667927,1.1111302,-0.4542888,-1.0912666,-0.31153485,-1.0127933
0.8149105,-1.1648527,-0.9710042,0.64952946,-0.22306924,-2.3326633,0.32533795,-2.9864686
1.0898683,0.3052438,-0.09820491,-0.9682225,-1.3301156,0.3266146,-0.9751917,0.93653166
-0.78825307,-0.9664494,-2.1818304,-0.015587598,0.5458615,-0.16088986,-0.46351844,0.6372913
-0.8522654,1.1079017,2.8382738,1.744255,-0.551525,-0.32806912,-0.5853559,-1.1712964
-1.4068289,1.5453331,-0.73558366,-0.20191991,-0.5057141,0.10416794,-1.7414676,0.64681166
1.3737514,-2.6214128,0.56476927,1.5166084,1.9754475,-0.6273731,-0.5669405,-0.93719345
-1.1938567,-0.73728025,-0.31411287,-0.6713777,-0.347093,-0.101816446,-1.8819859,-2.5523102
-0.36631998,-1.3548721,-1.2822597,1.1669775,0.41359234,-2.0947163,-1.8708535,0.10531763
1.7007625,-2.1308646,0.40901202,1.1728818,-0.089565136,-1.0062828,-0.20188066,-0.9511854
-1.391459,-0.5439703,0.8099529,-0.0023055524,0.37614134,-1.1654927,-1.6555562,-1.7930882
1.4970388,1.7042185,-1.718925,2.3473406,0.8175305,0.9453069,1.8490118,-1.2998736
-1.000135,-0.63770294,0.5684403,0.32169846,0.13436846,-0.63577926,-1.5531434,-1.2937088
-0.5482537,-0.57129633,1.8746095,0.3132479,0.6529721,-0.22864828,-0.48115504,-1.0214403
1.7652962,-0.43971914,-0.25728336,-0.43146497,-1.852751,-0.41527525,0.8636263,-2.0963883
-0.12272948,0.6219397,1.6639562,-0.8013663,-0.24488904,-0.1774178,2.2815232,0.50273204
1.1151757,-1.7993915,0.6909017,0.1396037,1.6598972,-0.92978853,-0.531784,-1.395181
1.9075837,-1.140663,1.1934202,1.2699386,-0.3323579,1.7722424,-0.16663107,0.8127296
-0.94712293,-1.4786696,-1.317287,1.4350336,-0.378647,-2.764271,-1.1493975,-0.80348366
-0.8282705,0.59905845,1.5607879,-0.041198596,-0.83777356,-0.6019217,-1.0082095,-0.98923427
-2.2670643,-1.4932978,-0.23301664,0.21784028,-0.9216558,-1.329917,-0.90186226,0.39355838
1.6650758,0.68127364,-2.019048,-1.6008329,-0.01548099,-0.31156054,-0.07008692,-0.7118347
0.13976055,0.87271154,1.0448375,0.52358925,-0.669305,0.3735534,3.704095,0.6030935
0.47239232,1.3265383,-2.7892005,1.2477711,-1.119059,0.26920074,-0.0998194,-0.69265497
-0.6070131,-0.0011669844,0.80620056,0.008089364,-0.84433067,-0.82721686,-1.7846136,-0.2700517
-0.4778308,-1.1810977,-0.979449,1.6402402,0.34701338,-1.0757318,1.3902621,0.18894038
1.3093398,-0.4658432,-0.97891575,-0.8402178,1.4267304,1.9346578,-1.2930586,0.9363108
-1.4181774,1.1395351,1.6038392,0.307776,-1.2767223,0.39316192,-0.33193034,1.2690327
1.0180159,-0.57666683,-2.1736908,-0.5753585,2.0013664,0.58633256,0.1031662,-0.15612689
-0.87126976,2.0158868,1.0844822,0.50141263,-1.7291192,1.0355462,-0.5977502,0.72868234
-0.28703925,0.6115426,1.7988477,-0.45252684,2.1378984,0.019581186,-1.3138807,0.4564041
-0.7183257,-0.075094804,0.053815275,0.70756316,0.47775656,-1.6779543,1.0137595,1.7995064
-0.48950917,-0.62597364,0.6252204,1.4778981,0.5724936,-1.9491582,0.84741443,1.5915756
-1.0667763,0.08415663,0.6947453,-0.538728,1.5153292,-0.73992306,1.1424347,0.40895563
0.9801647,0.9093238,0.5953261,0.623098,-1.4035536,-1.879268,1.7976966,-0.14016157
1.9936092,-1.3668534,0.38315153,1.2942849,0.89385533,-0.55767244,-0.9134551,-0.6208086
0.62908834,-0.5934571,1.6901972,-0.29686165,1.4997711,0.28743443,-0.8855652,0.2390164
-1.3463411,-0.8480952,0.53504777,0.5822208,-0.11792549,-0.29674074,-1.9544688,-0.09858702
-1.7354789,0.5190363,0.5503065,0.6493559,-0.90809107,1.3499986,-2.036166,0.40358698
0.6370185,1.1537673,1.7474082,1.2081264,-0.86506444,-0.21923016,-1.215596,-1.6151814
-1.6000063,0.66612524,1.0807996,-0.8925487,0.6436993,-0.50780666,-0.2922295,-2.922515
-0.69005626,1.3884716,0.7311899,1.7076582,-0.44264984,0.33357772,0.004643999,-1.8509934
-0.51658493,0.07979295,0.390619,-0.06749305,0.07881207,0.20739499,2.1332185,-0.29494485
-1.3666742,1.1260409,0.47136214,1.2671719,-1.9215034,-1.0462316,-1.6814079,0.52688456
-1.823689,0.27016592,0.5059614,0.53205824,1.0389518,3.6852634,1.7428071,-1.5761578
2.2802303,0.07877573,-1.8638697,-1.119864,-0.78746104,-0.43497154,0.11561698,0.15441003
0.73675245,0.037433386,1.033786,0.45676515,0.19826852,-1.6581035,0.34131348,-0.18553871
0.016003802,-1.0188816,-1.4331295,-1.1690098,-0.24665777,-0.24733068,1.2167836,-2.7167659
0.6097189,-0.2204401,-2.7510188,-1.5749738,0.8215506,0.75884414,0.16114211,-0.60911125
-1.211535,-0.26090854,-0.09379552,1.749234,1.0767653,0.8945928,0.96983135,0.5898127
-0.5245745,0.4145195,0.36007497,0.38352624,1.5504262,-1.2828354,0.6155312,1.5311387
0.7783155,0.4685533,1.2525702,0.73032904,-1.3981826,0.38357785,3.0656433,-0.38399234
-0.13505252,1.9385762,1.2880445,0.39730778,-0.597206,0.90662426,-0.3070244,-1.8542807
0.82936853,1.3974307,0.5357021,-0.5382863,-1.7287682,-0.33699664,2.9364316,0.09216447
1.0682604,0.77097094,-0.9558714,0.74899054,1.3732877,-0.07223234,1.3653473,0.8224636
-1.1757925,-0.22717609,0.94512147,-0.61983085,-0.819397,-0.9647163,-1.8255122,0.5457368
0.02230329,0.5879674,1.231972,-0.6324446,1.5899159,-0.010231955,0.7516336,0.2620771
-0.19082281,-1.0739007,-0.28300607,-1.0819341,0.5197716,-2.1106913,1.6392273,-1.3629477
0.377076,1.3771852,-1.049514,2.5299814,-2.604265,0.9369326,-0.43810382,0.8168585
-1.8793697,0.64767176,0.7891171,-2.1196053,-0.92886215,0.25663382,-1.1196094,-2.1110084
-0.717106,1.7572649,-1.5141845,2.1836274,1.8365374,0.14009151,0.712175,0.063958
-0.47928488,0.4015875,0.45899242,-0.9822457,-1.2091378,-0.96189344,-2.426809,-0.0830576
-0.61764365,0.24112724,0.023474723,0.8427533,1.4109186,-1.5416701,0.21505496,0.9614354
1.0103762,-1.4495782,0.95949143,0.70289505,0.6811902,-2.1686554,-0.10567116,-0.5219723
-0.7090561,0.5779793,-0.47310108,-1.1389664,2.172219,0.10011609,-0.3621164,0.88296384
0.49345732,-1.8457984,-0.6797234,-0.18552126,0.6199363,0.13296667,-1.7163905,1.3072498
0.6212302,0.8093097,1.6318555,-1.8511214,-1.4432734,0.19295444,0.008785104,-1.3714061
0.011690453,0.87386394,1.129097,-1.2322013,-0.5354911,-0.2290009,0.72551,-1.8565958
0.5866543,-2.4283214,0.1191608,0.8818183,1.5861323,0.41146603,-1.4914986,-0.97665423
-0.8429517,-2.3904622,-0.22580647,-0.5508019,-0.71869844,-0.55768466,-0.6757283,0.9453247
1.2035522,-1.4295547,0.453825,-0.030974,-1.0758839,-2.2083147,0.41132903,-1.6854105
0.9728394,-0.25213432,-1.736124,-1.9434284,0.52704936,0.13865784,0.5642119,-0.5590627
1.2797801,0.27929026,0.6415339,0.2655234,1.6593337,0.3617945,-1.3702632,-0.3248213
1.5753005,0.5159301,-0.023511559,-0.65192425,1.2122709,-0.62707454,-1.2386196,0.39794898
-1.6248522,-2.1283128,-0.15060991,0.14931771,-0.13124347,0.5769414,-1.4126679,0.88362557
-1.298049,-0.5232712,0.23962626,0.35103843,1.2974826,-0.96473527,2.6997416,0.7832456
1.9373493,0.22530542,-3.0968094,-0.99357927,-0.005579738,0.3640588,0.36400765,-0.87023056
-0.19005407,1.9515505,0.08158911,0.2737548,1.1861448,0.31708705,0.23448813,-0.40468538
1.4231272,-0.27630812,0.9594472,1.5817497,-0.9141495,-0.39607096,-0.36969107,-0.57859546
1.2392411,0.17058091,-0.58342683,-0.6655284,0.7233928,-1.683261,-0.4579882,1.5273407
0.5869104,-0.6504141,-0.4079399,0.080019444,-1.4044724,-1.5354178,1.6772636,-1.3629603
-0.55855113,-0.38455456,0.42403018,0.86677575,2.5369167,0.5964206,-0.37266928,-0.4700142
1.1020637,-0.23830149,0.4363093,-1.1389711,-1.0195687,0.55026793,-1.788886,-0.4404652
-1.4043701,-1.8754025,-0.8002073,1.3430916,0.35150403,-0.61109096,-2.025655,-0.6342341
0.38672566,0.40639758,1.8395798,-0.7182479,1.2581619,0.13680422,-0.33451495,0.22899961
-0.62263423,0.46208274,1.2929964,0.18376473,-0.40264842,-1.4247036,-1.1581566,-0.46923953
-0.7179604,1.4858989,-0.4005863,-0.028280139,2.3318958,0.358765,0.32535183,-0.12055682
-0.63583827,1.3048778,-1.066355,-1.3653549,-1.0286,-0.37707257,-1.0734347,1.473288
0.87676615,0.5899349,0.51886934,1.3301455,0.19681555,-1.9154155,-0.6751549,-0.34477958
-3.005827,-0.04539275,0.92583,-0.04371114,0.860327,0.58319813,-0.9061049,-2.247664
1.527293,0.18484841,-1.8430724,-1.0864142,1.276332,-0.05567828,-0.5979104,-0.8437639
-0.31088763,1.2037997,-0.345199,0.482322,-0.75616795,-0.31566247,-1.2035663,-1.2582762
-1.2587459,-2.7446296,-0.31469733,0.7073171,-0.022298196,-1.0799977,-1.2639581,0.40641943
0.9326374,0.808021,-1.7501073,0.32543525,1.3465724,0.026764119,-0.6818576,-0.38052225
-1.6385024,-1.0664914,-0.11942443,0.096205264,1.0693741,0.31195262,-0.5906606,-2.3213956
1.8450611,0.69514734,0.64271456,-0.17689165,-1.3634666,-0.35840818,-1.6090039,0.044761594
2.3362207,0.26080596,-0.8191399,-0.03949848,-0.24793965,-0.5438339,0.86905646,0.5974313
-0.7169414,-0.99941653,0.031495012,1.0788134,1.7530986,0.41192552,1.6048862,0.8893383
0.56200635,2.1198819,-0.3448547,0.8896959,0.51997864,-0.8785914,-0.80567735,-0.7687545
1.0331008,0.05372785,1.3285973,-0.6276529,-2.4169216,0.33637986,-1.0687364,1.0273407
-0.8024032,-0.7635172,-0.82758516,0.4660574,0.728335,-1.4304378,2.407087,0.34248996
1.5136817,0.049602434,-1.6791084,-1.401079,0.9017071,1.111805,-1.817957,0.30280608
-2.4008272,0.7177908,1.6492679,1.7408584,-0.11564552,0.6125212,1.0546914,-0.61131835
-1.0507334,-1.5465769,-0.8379918,-0.8222946,1.7096595,0.022546494,1.1540583,-0.37445205
-0.34704167,1.3773688,0.39765427,0.3410472,-0.5977617,-0.5091763,-1.3012631,-1.4398465
0.5413006,-0.13087235,-0.86778015,-0.19872427,-0.76296693,-2.471823,0.08789839,-2.7795582
1.1886876,2.0248508,-0.14127605,0.031815723,-1.5811868,2.0805445,-0.90971345,1.4717028
1.0493059,0.08971451,0.14922208,0.09494206,1.4256741,-1.331573,-0.780941,-0.22767457
-0.96520144,1.5396352,1.8797345,-0.09604721,0.6364993,-1.4207071,-0.64222914,-1.4342356
-2.4422877,-1.8532096,-0.2556845,0.7836778,-0.25245,-0.30982676,0.07385182,-0.2719164
-0.060957868,0.18577097,0.7104427,0.8024359,0.6602496,1.4971828,2.2925532,0.57931614
-1.0763686,-2.2372816,-0.85642785,1.430238,0.4577896,-2.007291,-1.3144976,-0.32498044
0.0026325956,-0.8021407,-0.8217982,-1.9566379,0.26866937,1.3891188,-2.0999115,0.8798726
1.108839,0.037491545,-1.9242845,0.06676638,1.9639891,-0.20458531,-0.24799773,0.23716962
1.4353256,0.29005802,0.0835437,-0.42567348,-1.6800158,2.0429332,-1.6847792,1.393604
0.07412025,-0.6864804,-1.8058114,0.80075884,1.2229193,-1.8830502,-0.8589301,-0.6425489
1.1753829,1.1591179,-0.33463538,-1.0350515,0.9045906,-1.3195901,-0.89048076,-0.06762087
2.5289118,0.31120795,-0.35903248,0.016262263,-0.8465348,1.1081058,-0.45926568,1.4321201
0.6104236,1.0386748,-0.082660615,2.100779,1.5343,-1.1119822,0.22088182,0.23990302
0.9747142,1.0138394,0.604786,-0.5553465,1.1845742,-0.9430861,-1.3606122,-0.27441484
-2.1682563,1.6354432,0.51514506,0.441623,-0.04590337,-1.3542863,0.012425657,-0.8012174
1.1545846,0.5283598,-1.0078454,0.14309916,-0.5015958,0.9891392,-0.31162685,-0.5859962
0.8292184,1.6790284,-1.1424716,-0.8849828,-0.8593422,0.87490094,-1.332454,0.78397113
-0.89202046,1.0590947,1.4177501,1.3142157,-0.34709218,0.15266454,0.5982262,-2.1054401
1.6404965,-1.2486207,0.37906462,0.9498979,-1.2420827,1.6619713,-0.6325325,0.8520592
-0.8755079,-1.3094147,-0.4318866,1.3448237,1.5465018,0.06718564,2.137469,0.77661157
0.1756885,0.6628914,0.6942537,-1.7493713,-1.1353648,1.1061475,-1.0084416,-2.75386
-0.29009393,-1.3541985,1.3406155,-0.1311851,1.5262967,-2.642806,-0.22829694,-0.7293073
0.26383767,-1.3025584,1.1152952,0.24790686,1.8065282,-0.91374695,0.560874,-1.0350792
-0.5136173,0.99963963,1.1569545,1.3652872,-2.6568737,0.5637908,-1.066572,1.2121587
0.45030063,-0.24393615,1.3543153,0.19871292,-0.32308787,-0.98592156,-0.92003036,-0.98698944
-0.42545936,1.2245512,-1.0173194,0.84528756,-2.5502517,-0.4823424,-0.31308687,1.5752845
0.06946747,0.18960167,1.3887136,1.0921763,0.98034805,-0.8107075,0.027803022,0.048658323
1.1106598,-0.14240398,2.5160813,1.1589938,1.0171719,1.9756812,0.13788155,0.7651239
0.6700308,1.6379938,1.5814795,2.5174842,1.7594606,1.648431,0.24316475,0.52117324
-2.2210937,-2.1849558,-0.6314207,0.38896617,-0.19767237,-0.4239736,-1.3116852,0.33094525
-1.7466044,-1.2832221,0.32168883,0.41565046,0.16343321,-0.8638651,-0.4468361,0.21255042
1.1117635,0.7567072,0.06279719,-1.2247891,1.35648,-0.8689772,-0.59959066,0.006029129
1.0858419,-0.20951886,-0.59954524,-1.4716643,-1.1087965,0.68797624,1.1931074,-1.6774249
1.456485,1.4517914,-0.70243776,-1.7506396,-0.18225911,-0.4976215,0.2885187,-0.030645892
-0.49819094,-1.431004,-1.5253186,-1.2525886,-1.6998243,1.1014491,2.5750763,-0.4796782
0.658254,0.43192017,0.6148347,0.51181185,-1.1319898,-0.897715,2.2115273,1.7842295
2.4683337,0.07754327,0.29248908,0.15492797,-1.0250791,0.70057887,0.71467435,-0.43863672
-0.69487834,-0.6710075,-1.52618,-0.64119697,-2.0022826,-0.8202401,1.9320225,-1.963057
-0.66612816,0.3664912,1.4624422,-0.69953656,-2.105657,0.5499362,-1.385123,0.9494791
0.11689857,-0.5427576,0.41339186,1.0344565,0.5462296,0.07178062,-0.7918728,-2.2532275
0.86068916,-2.2037907,0.63059956,0.45547065,1.7235774,-0.12719159,-0.66724676,-0.88627183
0.098172694,0.8724402,0.13140328,-0.14535908,-0.85108894,-1.9386141,2.2577405,-0.4628387
0.37052613,-0.0018605441,0.43509248,-1.8595116,-0.18172765,-0.055998378,-1.4555546,-2.233285
0.46920162,0.84072566,1.3560674,-1.1188169,-1.0024277,1.0109872,-0.5738328,-2.269774
-0.7101152,-1.5327401,-0.6822176,-1.6043317,0.043251388,0.46074143,-1.5074826,0.5370267
0.9965107,0.36968088,-0.9537968,0.5541409,-0.18170045,-0.6546201,-2.1721425,0.22802062
0.82423085,-0.024178311,-2.4722283,-0.008916378,-0.931529,1.1944474,0.114425935,-0.51347315
-0.35560662,0.5184583,0.36690947,-0.21340728,1.1079451,-1.1853186,0.15077415,2.1171777
-0.36350194,0.36334872,-2.97395,-0.5585437,1.0769607,-0.22417064,0.19571993,0.28220642
